probe,F,symbol,known
11732734_a_at,1.2489369331696099,IL36RN,False
11749239_s_at,1.2486563518516431,ZNF672,False
11740521_a_at,1.2482148665840438,ALDH1L2,False
11719327_a_at,1.2480594768251747,CRELD2,False
11732860_at,1.2480044969638626,LINC00518,False
11745258_s_at,1.2479136522776382,RBM14,False
11737400_s_at,1.2476213381113936,EPPIN-WFDC6,False
11728963_a_at,1.2473848697340806,P2RY11,False
11739598_a_at,1.2472499961019772,ZNF398,False
11724651_a_at,1.2471818379281734,LMBR1,False
11755379_a_at,1.2471677936701462,SMPDL3B,False
11753810_a_at,1.2471612602408857,CCL5,False
11738749_at,1.2467656447877014,OR52E4,False
11745044_x_at,1.2462878637214354,PCYT1B,False
11737367_a_at,1.246232849264864,DYDC1,False
11745654_a_at,1.2460837900641522,ST6GALNAC3,False
11715952_a_at,1.2459342308183126,MBTPS1,False
11754651_a_at,1.2456851333394587,KRBA1,False
11731057_s_at,1.2456623749812747,CLCNKA,False
11729922_a_at,1.2454599913108222,RENBP,False
11735525_a_at,1.2446360574298228,CLDN14,False
11736301_at,1.2445417951533608,HM13,False
11738702_at,1.2442483892516187,OR11H4,False
11741864_at,1.24423341464172,OR7C1,False
11738406_x_at,1.2440442442037856,KRTAP1-1,False
11725367_at,1.2440305029395966,IER5L,False
11740982_at,1.2440020619519412,C1orf68,False
11755479_x_at,1.2436727772212977,ZNF528,False
11737326_a_at,1.2436647350145766,SLC6A9,False
11740477_a_at,1.243523180897271,SP8,False
11759185_at,1.2434581265835,GPR153,False
11749270_a_at,1.2434448472482464,GPRC5B,False
11749418_a_at,1.2427908685223688,BAIAP3,False
11758398_s_at,1.2427110265685428,LYSMD3,False
11716449_a_at,1.2425154106278182,DDX56,False
11721089_a_at,1.242347476492531,YLPM1,False
11746194_x_at,1.2423239175648595,METTL3,False
11737207_at,1.2422482847116403,C1orf189,False
11753042_x_at,1.2421252575539794,KREMEN2,False
11733737_at,1.2421141891885539,IL22,False
11749650_x_at,1.2420876399243845,A2ML1,False
11739136_at,1.2420343212450915,COL5A2,False
11727650_a_at,1.2419286331364874,MFSD7,False
11725200_a_at,1.2417604754345581,PTH1R,False
11757135_x_at,1.2415603939682978,SNORA49,False
11757487_x_at,1.241321118254352,ESRRA,False
11757071_s_at,1.2405302474698738,STEAP1,False
11762222_at,1.2403987387732647,GOLGA6L7P,False
11754389_x_at,1.2403268034666814,LRRC57,False
11723274_a_at,1.240103346608091,SLC35F2,False
11749796_a_at,1.2399237866609527,ERGIC1,False
11738666_at,1.239556891629401,CD300LD,False
11756610_a_at,1.2394758573918228,CD226,False
11724786_s_at,1.2393800071112269,GSKIP,False
11761144_a_at,1.239332060813921,DDX39B,False
11754053_x_at,1.2392774404915095,TPI1,False
11750840_s_at,1.2378220885876887,TGFBR2,False
11757957_s_at,1.2376338793717825,SOX6,False
11757974_s_at,1.2374903045337289,POLK,False
11723975_x_at,1.237456736689424,APOL3,False
11735786_at,1.2371617490830629,BARX2,False
11721176_at,1.237117103613482,PPP1R26,False
11727473_at,1.2369163852891545,CLC,False
11742847_a_at,1.2369105693165112,PPP1R13B,False
11757139_x_at,1.236752298647991,SNORA5A,False
11721687_at,1.2365088616040267,ID4,False
11716757_a_at,1.2360105132294172,DHX30,False
11717009_s_at,1.2358060396195225,MCFD2,False
11715349_a_at,1.235775322721342,COX7C,False
11754800_s_at,1.235700163439155,GFM1,False
11733442_x_at,1.2353659460180282,SAA1,False
11717463_x_at,1.235317910835924,NSUN2,False
11762186_x_at,1.235268270658919,SLC39A3,False
11750692_s_at,1.2350101934389175,TCAF1,False
11725476_at,1.2349969876331415,ACAP1,False
11727114_a_at,1.234711253305087,MARK2,False
11751760_s_at,1.234544820092875,LSM12,False
11728147_s_at,1.2337155157349644,AQP11,False
11754870_x_at,1.2333172902065261,MB21D1,False
11715394_s_at,1.2328068785268678,CD81,False
11760955_at,1.2327095160240253,NDUFA8,False
11719102_at,1.2324623342082877,SENP6,False
11763019_x_at,1.2321992198373883,PNRC1,False
11760890_x_at,1.2320228560192883,LOC220729,False
11740729_x_at,1.2318288727547835,KRTAP5-8,False
11760677_at,1.2317311780007845,JPH3,False
11731601_a_at,1.2316243085297558,SHCBP1L,False
11718086_s_at,1.231568083784395,SHKBP1,False
11741780_at,1.231500629139257,C10orf91,False
11726282_s_at,1.2313493029475129,BCR,False
11719198_s_at,1.2311095731604107,CCND2,False
11759055_at,1.2309473235009512,TMEM72,False
11753365_a_at,1.230916543158134,DCSTAMP,False
11720869_a_at,1.2306290302708587,SMG6,False
11718049_s_at,1.2304621524522374,GLRX,False
11743213_at,1.2292452259278284,TAAR6,False
11735149_at,1.2291936737729234,ANGPTL6,False
11754079_s_at,1.2285961035356205,NDUFA5,False
11725124_at,1.2284564247679564,CST7,False
11748185_a_at,1.2281050714535893,CCDC57,False
11746455_a_at,1.227937526713722,JAM2,False
11735882_at,1.2278845781444723,KCNH4,False
11740696_a_at,1.227084995688068,ACSM1,False
11754950_a_at,1.2270328638503563,SSR4,False
11752701_s_at,1.227010152628063,RHCE,False
11748978_a_at,1.2269114047950274,FAM109A,False
11752389_a_at,1.226893918615768,HTR3E,False
11754098_a_at,1.2264716184889872,AGO2,False
11729825_at,1.226274260698461,BMPER,False
11720051_at,1.2260452774521489,SPOCK1,False
11725119_a_at,1.226021392892071,BORCS5,False
11742159_at,1.2259322862180904,OR2M4,False
11730085_at,1.225821565758731,C10orf62,False
11746022_s_at,1.2258193965816744,TDGF1,False
11729232_s_at,1.2257756557742305,KLF3,False
11763914_a_at,1.2256556138048913,SNHG17,False
11732061_at,1.2250979005403717,RPA4,False
11751788_x_at,1.2250912258525122,DBF4B,False
11718658_s_at,1.224526744609601,CD34,False
11761510_at,1.22439283824113,KIN,False
11719372_s_at,1.224376365851912,NGFRAP1,False
11736038_x_at,1.2240768869926508,TADA3,False
11719679_a_at,1.2240622831354435,EPN2,False
11727124_s_at,1.2235324910465983,LRP2,False
11738675_at,1.2235050090305726,OR5AU1,False
11724621_a_at,1.2234183048784897,WDR78,False
11731947_at,1.223360921141815,PAQR9,False
11747230_a_at,1.2229604319132992,BUB1,False
11761369_at,1.22282387572794,RAPGEF5,False
11756582_a_at,1.2227433692222796,TRNAU1AP,False
11753981_a_at,1.2225203895923042,VEPH1,False
11751946_a_at,1.2215504561319308,ARHGAP21,False
11721460_s_at,1.221341609607597,TAPBPL,False
11759136_at,1.2208641760537058,PABPC3,False
11724650_a_at,1.2205800412310792,MEIS2,False
11723566_a_at,1.2201356431266392,CAPN7,False
11729573_at,1.2199097905679233,KHDC1L,False
11743839_a_at,1.2196719735586001,ST3GAL6,False
11735655_at,1.2196176487536494,ATOH7,False
11728561_a_at,1.219400098909174,TSNAXIP1,False
11762247_x_at,1.2193558158575541,PGAM1P4,False
11737033_a_at,1.2190082554316206,SLC41A3,False
11724142_s_at,1.2186450674159581,RAB11FIP2,False
11751916_a_at,1.2185541287530335,KIAA0586,False
11752552_a_at,1.2180190821663957,MCCC1,False
11725538_a_at,1.2179752182635488,FAM199X,False
11738800_a_at,1.2177821747637505,BRWD3,False
11725756_at,1.2175661814357461,LRRC47,False
11761754_x_at,1.2175512431628295,MST1P2,False
11721895_x_at,1.2170728293417405,GAS1,False
11740437_a_at,1.2169126828366263,MYOM1,False
11716328_a_at,1.2165767355916188,GJA1,False
11738443_at,1.2163729693075915,OR6B1,False
11735236_x_at,1.2157366184846192,SNX7,False
11739512_a_at,1.215681788031891,TIMM50,False
11744230_s_at,1.2154084940656533,RASL11B,False
11728819_x_at,1.2150807381649127,HAUS2,False
11749863_a_at,1.2149800686469874,TBP,False
11724309_s_at,1.2146645388229735,PHOX2A,False
11715985_x_at,1.2143572861217975,HTN3,False
11757109_s_at,1.2143475188797719,GSTTP1,False
11760429_at,1.214138838738665,CHCHD3,False
11731438_x_at,1.2141303854904308,MED6,False
11742070_at,1.2138529881863396,CYP11B2,False
11715746_a_at,1.2134009003902173,MINOS1-NBL1,False
11729734_a_at,1.21321034932704,VIL1,False
11750877_a_at,1.2131366521046703,ANKS3,False
11756346_a_at,1.2124865969139347,FAM102B,False
11751179_a_at,1.2124839047040712,TMPRSS5,False
11744991_a_at,1.212126319561762,ACACB,False
11757836_s_at,1.2115954992869107,SEC24A,False
11737373_at,1.2115917579149857,TCP11L2,False
11732229_a_at,1.2115312131683242,NEUROD6,False
11750963_x_at,1.2113999605961636,JPH2,False
11719132_s_at,1.2113854637999808,FAM49B,False
11745985_s_at,1.2111004071613602,SRRM1,False
11722662_a_at,1.2110634587136972,HPSE,False
11750305_a_at,1.2107254211692933,PPFIA2,False
11716886_a_at,1.210309052795297,VPS45,False
11735723_s_at,1.2101848941407616,RBCK1,False
11753625_a_at,1.2101666725404518,TMEM9,False
11730103_at,1.2099750263050821,SCN9A,False
11731691_at,1.2096879876409465,TTC30B,False
11724855_at,1.209222032163212,RND2,False
11734383_a_at,1.2090558015550095,AQP10,False
11752915_a_at,1.2080625698572651,RYR2,False
11757116_x_at,1.2078828929689225,SNORA26,False
11742446_s_at,1.2077209298447318,FOXD4L5,False
11734146_at,1.2076889674306661,NAALADL2,False
11715194_s_at,1.2068784861529434,ZNF835,False
11738439_x_at,1.2067352666501643,IFNA7,False
11734209_at,1.2067324858855775,CNTF,False
11738019_at,1.2066220690201512,RTP2,False
11718709_a_at,1.2066171075521777,TBC1D9B,False
11753395_s_at,1.206324268131266,CDKN2B-AS1,False
11716319_at,1.2062223921050188,IGBP1,False
11738231_at,1.206068096308234,MYH13,False
11755963_a_at,1.2058154247145827,TTLL13P,False
11756890_s_at,1.2054266391799058,ATP5A1,False
11751668_a_at,1.205266084464667,AGPAT1,False
11721887_a_at,1.204949705290153,CRYM,False
11746933_a_at,1.204026973586004,ATP6V0A2,False
11729002_a_at,1.2037122702369465,CDK13,False
11720938_a_at,1.203591292193365,TIMM17B,False
11722891_s_at,1.2033460758465244,SLC17A7,False
11726361_a_at,1.2032350750823464,ATXN3,False
11756651_a_at,1.203101919712208,TAF12,False
11732031_at,1.2029691510244183,OTOS,False
11734233_at,1.2028567489989894,TMEM253,False
11724127_a_at,1.2024645569193246,MID2,False
11751583_at,1.2023594753602451,LOC100288162,False
11733358_a_at,1.201918446311535,PDE1A,False
11760033_x_at,1.2017014077285046,CRB1,False
11715731_at,1.20166017929141,CYP19A1,False
11739779_a_at,1.2014991175959326,HFE2,False
11731716_at,1.2012133472195532,ACKR2,False
11724905_a_at,1.2010744514065148,MAP4K5,False
11716538_x_at,1.20093347681483,SZRD1,False
11750705_a_at,1.200469332617922,OSBP2,False
11716667_a_at,1.2003911109043237,MTHFD1,False
11725222_a_at,1.2000770469444966,SNTB1,False
11719864_a_at,1.2000352129962828,SMAGP,False
11760901_at,1.1999818859766311,NAPSB,False
11717954_s_at,1.1995613390814568,MOGS,False
11758455_s_at,1.1995109155105836,THAP6,False
11735212_at,1.199194861592649,STYK1,False
11733425_at,1.1989612617712755,PMCH,False
11728575_a_at,1.198776277410548,CWH43,False
11724043_a_at,1.1986331607363592,PDZD4,False
11735714_a_at,1.1985999420332232,OARD1,False
11741426_a_at,1.1982767429462606,ISLR2,False
11740628_s_at,1.1982374642491422,CARD14,False
11733050_a_at,1.1981578555392325,HP1BP3,False
11717261_a_at,1.197750231509715,AMFR,False
11725946_a_at,1.1968563945557247,MPP2,False
11737875_x_at,1.1968268973064489,KIR3DS1,False
11753895_x_at,1.1965866751475374,MPST,False
11762059_at,1.1964159361114293,PDGFA,False
11731739_a_at,1.1962391501585685,PROX1,False
11728070_at,1.1953458097959533,LHFPL4,False
11722713_a_at,1.1953335471956013,XPA,False
11716168_s_at,1.195086867735057,MRFAP1L1,False
11731171_a_at,1.195043190056445,GLDN,False
11742277_at,1.1945646413171225,ASIC5,False
11737165_at,1.1941999893233501,RBPJL,False
11729556_a_at,1.1940665348768773,EYA2,False
11734170_at,1.1931530050948636,LINC00632,False
11755611_a_at,1.1923201736944364,PFKFB3,False
11728808_at,1.1922851591465653,CHAC2,False
11740712_at,1.1922672039647855,ZNF483,False
11740567_a_at,1.1918307259451233,C16orf46,False
11742209_a_at,1.191791951172299,PDE8A,False
11717218_a_at,1.1912824851753552,STK10,False
11716700_at,1.1910971382827416,SNAPIN,False
11733798_at,1.1908253552661598,DDX5,False
11742745_a_at,1.1907466152746875,PLIN2,False
11733282_s_at,1.1903366906564607,KRBOX4,False
11759906_x_at,1.190325374179227,EXD3,False
11744441_a_at,1.190185161300553,BASP1,False
11727735_a_at,1.1901477974839942,TMEM91,False
11759679_at,1.19013071749771,TRPM1,False
11717067_a_at,1.1897499526465798,GREM1,False
11758821_x_at,1.1896078383861257,HLA-DQB1,False
11731982_a_at,1.1895963488521248,LYPD4,False
11719098_a_at,1.1894054612103164,MVK,False
11719741_a_at,1.189357852034665,DCP2,False
11759716_x_at,1.1892438314860323,NPIPA5,False
11761276_x_at,1.1890607872225072,CES4A,False
11755484_a_at,1.189050518645058,NUP107,False
11730513_a_at,1.1889934299490013,LSMEM1,False
11763388_at,1.1882683388672646,LOC100996345,False
11733432_at,1.1881383600673754,AK7,False
11749593_a_at,1.1879130471484503,PPP1R3C,False
11730623_at,1.1876087707821896,DSEL,False
11755822_a_at,1.1870514585936502,TDO2,False
11723970_at,1.1867398492788859,MAPKAPK5,False
11722836_a_at,1.1861804693168008,FUBP1,False
11743615_s_at,1.1861225588813822,USP47,False
11729324_s_at,1.1857810277292165,ASB5,False
11734293_a_at,1.18562175312412,KCNJ11,False
11742486_s_at,1.1855665880531585,PRAMEF19,False
11739404_at,1.185551779609772,KMT5B,False
11758569_s_at,1.1855026067376828,HIST2H2BF,False
11741996_at,1.1854862318162096,VN1R10P,False
11743291_a_at,1.1853959540463843,GALNT1,False
11743000_at,1.185074482814982,CD83,False
11729807_a_at,1.1845820443313242,COX6B1,False
11721664_a_at,1.1843733523044653,TP53I13,False
11725127_at,1.18414239658827,EP300,False
11753327_a_at,1.1840491092548537,ZNF274,False
11721453_at,1.1838309438973469,MRPL44,False
11728685_at,1.1836052395912533,FAM83A,False
11727277_a_at,1.1835025870284372,TMEM169,False
11740104_at,1.1834866408226359,APOBEC4,False
11745082_x_at,1.1830918745676362,CLEC4M,False
11718025_at,1.1827727517081905,IL1R1,False
11722149_a_at,1.1826007086709867,YTHDC2,False
11754702_x_at,1.182109731623222,ZNF493,False
11756662_a_at,1.181954809037487,ERAL1,False
11762635_at,1.1817154462976536,IGF1R,False
11739797_a_at,1.181586881593023,RFX2,False
11750567_a_at,1.1815353626438925,MTOR,False
11744072_at,1.180900129295599,MXRA5,False
11740789_at,1.1807971827041979,CDH12,False
11759954_at,1.1807922831142985,PCDHB17P,False
11736241_a_at,1.1805211497291686,ORMDL2,False
11718155_a_at,1.1803996193045367,THTPA,False
11719570_at,1.1802140156624499,RCHY1,False
11718316_at,1.1799420495295723,SLC25A10,False
11719304_a_at,1.179399644086952,EMC8,False
11734638_at,1.1793552066525166,OR51B4,False
11753955_a_at,1.1793469637556633,C16orf13,False
11732089_a_at,1.1793424877385414,ISX,False
11734997_at,1.1791549361846405,SKI,False
11756791_s_at,1.1789719966190706,RFK,False
11716857_at,1.1789655027377965,SUPT7L,False
11744035_x_at,1.178809619012818,ZNF358,False
11754683_x_at,1.1787150034806537,ALS2CL,False
11727645_a_at,1.1787134840974267,MECOM,False
11725203_a_at,1.1787102948290795,ESCO1,False
11717820_a_at,1.1786312487220283,SLC4A4,False
11763947_at,1.1784999550081516,HPVC1,False
11746159_a_at,1.1784790166371353,PBX3,False
11718721_x_at,1.1783391495894853,BRD8,False
11738330_at,1.1781865666424922,IL17REL,False
11762467_at,1.178185003305809,ASB11,False
11753200_a_at,1.1781189204476064,SEC24C,False
11724124_a_at,1.1778499384366525,PIDD1,False
11728404_at,1.1776958882886652,SHCBP1,False
11760388_a_at,1.177254864087426,WDR20,False
11728131_at,1.1771114849801771,EXOC8,False
11747443_a_at,1.1770512340500514,PRPF3,False
11761872_at,1.176925348466204,RAB3GAP1,False
11764134_at,1.1765348476087425,LOC101928743,False
11749516_a_at,1.17587631327069,PAF1,False
11761238_at,1.175438149631047,LOC100506417,False
11759266_at,1.1754216181484336,OR6B2,False
11742832_a_at,1.1751430821789537,ASPM,False
11762358_at,1.1750045731764893,CHD2,False
11732619_at,1.1746264957729098,CD164L2,False
11758728_at,1.1743292409356,FGB,False
11746225_at,1.174186832459232,GAS6-AS1,False
11743872_a_at,1.1741486107263777,SOX17,False
11755758_s_at,1.1737242703479465,NLRC5,False
11755516_a_at,1.1736274303937726,KIF16B,False
11730471_a_at,1.1731368663125064,SCGB2A2,False
11723632_a_at,1.1731239933377227,IRF2BPL,False
11715933_a_at,1.1729380922522818,PPP1R7,False
11761488_at,1.1728221247822541,SDF4,False
11719728_s_at,1.1726299285678814,SIRPA,False
11745426_a_at,1.1719315501788468,UHRF1BP1,False
11735475_at,1.1718723811454579,HBQ1,False
11729536_a_at,1.1717298895790844,SYCE2,False
11725468_a_at,1.1717201082809103,LIPG,False
11717075_a_at,1.1713656087778017,ZFAND6,False
11715171_at,1.1704228838094082,DEPDC5,False
11762897_at,1.1702880377067373,TMEM80,False
11723430_a_at,1.1702254876930043,ZFP91,False
11718178_a_at,1.1698544033090252,CMTM4,False
11748826_a_at,1.1695187768853557,PACSIN3,False
11738965_x_at,1.1691965166212306,ANP32D,False
11743042_a_at,1.1688305359560784,STIP1,False
11727236_a_at,1.1686399907165765,C18orf25,False
11734174_a_at,1.1686171862438242,MEIOB,False
11741040_x_at,1.168394167131615,DAP3,False
11715120_s_at,1.1683827795649022,HIST1H2BE,False
11752191_s_at,1.1683065881847585,SALL2,False
11716344_a_at,1.1682806641313945,ZCCHC3,False
11744012_at,1.1682667633440298,WIZ,False
11718011_a_at,1.1680559918168363,MRPL4,False
11723458_x_at,1.1676719260614463,RBM48,False
11740492_a_at,1.1676596604144893,AGAP1,False
11720828_a_at,1.1676124207034584,S100PBP,False
11739921_a_at,1.167047121003194,AMER2,False
11757588_a_at,1.1667528221873544,ALG5,False
11742515_at,1.1662032877383723,OR51T1,False
11744067_s_at,1.166032973069419,SYNGR2,False
11728309_a_at,1.1659732661221813,ARPP21,False
11748660_a_at,1.1658431052398983,SPG20,False
11738929_at,1.165759846743084,OR9G1,False
11745017_x_at,1.165487249017833,C1orf43,False
11725312_a_at,1.1652767371487218,TMED7,False
11749540_x_at,1.1648464785656256,DLD,False
11756541_x_at,1.1646676889114536,ABHD12,False
11763392_at,1.1646039393472907,LOC100132005,False
11730022_a_at,1.1645270004005719,PILRB,False
11749422_a_at,1.16444475535406,FAM65A,False
11730848_at,1.1643783545118767,ABHD13,False
11739926_a_at,1.1643267504571926,ANK3,False
11745053_a_at,1.1639566149532714,C14orf105,False
11760365_x_at,1.163918721493659,DPAGT1,False
11721651_at,1.1638832900473197,CDH5,False
11717968_at,1.1637987914821817,TMEM216,False
11719790_a_at,1.1637781090192274,MYL3,False
11751638_a_at,1.1636256076313825,NT5C,False
11759028_at,1.1634062304430655,BRI3BP,False
11731724_a_at,1.1633370667161156,B4GALT7,False
11724469_at,1.1632046557628146,SLU7,False
11763647_at,1.1619969803672408,APOC1,False
11750808_a_at,1.1619228694197021,ALOX15,False
11759189_at,1.1615685453517006,NKX3-1,False
11716023_s_at,1.1615215145536322,ADRBK1,False
11723148_a_at,1.1614704189115304,SLC19A2,False
11759085_s_at,1.1614398336533118,KIAA1715,False
11740105_x_at,1.1612643419987827,TMEM17,False
11733137_a_at,1.161003763915102,ETNPPL,False
11721129_at,1.1608211410622404,HCFC1,False
11749577_x_at,1.1607625613092274,PAQR6,False
11762420_at,1.1598804734845665,FBXO11,False
11735918_a_at,1.1596406193418698,FBXL6,False
11721403_s_at,1.159452533367553,NCOA3,False
11760722_at,1.1592087605192631,HCRP1,False
11718116_a_at,1.1589852159563863,METTL13,False
11747814_a_at,1.1588088127655622,IDH2,False
11759722_at,1.158741060421122,XRCC4,False
11758444_s_at,1.1584412997073519,DHTKD1,False
11729793_at,1.1581471514307307,MAN1A2,False
11740471_s_at,1.1580581305416644,CLIP1,False
11752231_s_at,1.157505934570103,TBC1D3P5,False
11721905_a_at,1.1571481286330911,PSMA4,False
11759387_at,1.1567118147421536,OR10H5,False
11741840_a_at,1.156595269968522,PIWIL3,False
11717131_a_at,1.156483979932599,AHNAK2,False
11741859_at,1.1564603417381938,ZAR1,False
11761273_at,1.1561906877330037,ANKRD19P,False
11731885_a_at,1.1558163082523958,COX4I2,False
11718213_a_at,1.1558030222175562,SLC27A2,False
11733817_s_at,1.1551532633535386,FHL1,False
11725794_at,1.1549193717731874,PTGER4,False
11725597_a_at,1.154909818889619,SULT1C2,False
11727083_a_at,1.154641747934431,MINA,False
11720297_at,1.1543154373713833,PLEKHF2,False
11743415_s_at,1.1541861083148348,NDRG4,False
11743558_a_at,1.1541855243917267,NOA1,False
11740793_a_at,1.153975742026734,TTLL9,False
11730087_at,1.1536266721980786,DLGAP3,False
11757978_s_at,1.1535023024727429,FAM103A1,False
11720749_a_at,1.1531553402589823,INMT,False
11729289_a_at,1.1528222005666617,BMX,False
11720009_at,1.1527259210896919,ZNF174,False
11719562_at,1.152255472590967,SOX4,False
11745261_s_at,1.1517129797050583,KCTD8,False
11754234_a_at,1.1516599932333045,KLHDC10,False
11732744_at,1.151423379647702,C17orf107,False
11752727_a_at,1.151406856915343,INPP5E,False
11757858_s_at,1.1512328842359687,EIF2S3,False
11748117_a_at,1.1511925072008176,FDXR,False
11731193_at,1.1494599728791401,UNC13C,False
11736321_a_at,1.1494507404795122,ANKRD26,False
11753666_x_at,1.1493577678180116,PTN,False
11745496_a_at,1.149231204378571,SPINT2,False
11729893_a_at,1.1484516980334252,ZNF569,False
11744656_x_at,1.1482270806227814,AZIN2,False
11724703_a_at,1.1481967160409372,ELF5,False
11758740_at,1.1478676204590574,EFTUD2,False
11743240_a_at,1.1475914060202048,LY6G6D,False
11756808_a_at,1.147355953226236,ZNF225,False
11737782_a_at,1.1472017982461498,PROSC,False
11729251_at,1.146773330710631,MNDA,False
11717081_a_at,1.1467546101091428,VPS52,False
11740151_at,1.1467492970772177,CYP7B1,False
11729754_at,1.1467197700893261,ULK2,False
11721384_at,1.1464895065478662,ATG2B,False
11720388_s_at,1.1461477486979563,C1QC,False
11737162_at,1.1459169207864075,FAM83B,False
11726304_x_at,1.145673326623219,MFSD4,False
11729916_s_at,1.1456696177347372,ARL5B,False
11735521_x_at,1.1449872983749048,LOC102723728,False
11762272_x_at,1.1449633814046354,CKMT1B,False
11720930_s_at,1.1447627489679044,DLST,False
11720163_at,1.1447413183440316,VEGFC,False
11735563_s_at,1.1446744125459791,ACR,False
11733163_at,1.144577257400369,CAPN11,False
11740402_at,1.1442512272427205,SMCO3,False
11723286_a_at,1.1442485067135697,FIS1,False
11744127_at,1.1438535279217499,CXCL2,False
11740952_at,1.1438374202760135,OTUD7A,False
11738873_a_at,1.1438009961141904,KIF25,False
11759311_a_at,1.1437505407685362,IGFBPL1,False
11734958_s_at,1.1434620103297162,PCNXL4,False
11728783_a_at,1.1433637119354907,ING3,False
11721533_at,1.1433336290338807,TAF2,False
11718440_a_at,1.1432021131198682,NSUN4,False
11753960_x_at,1.1430152770073536,PPIE,False
11728936_at,1.1427793469113237,KIAA1549L,False
11723170_at,1.1427537257872122,FOXN2,False
11746100_a_at,1.1426360118330912,ZCCHC17,False
11737071_at,1.1425041726713123,DIRC1,False
11763004_x_at,1.1421530849439105,NPHP3,False
11746726_a_at,1.1419208531294636,SUPT6H,False
11761364_a_at,1.1413677562483682,NPLOC4,False
11734151_at,1.1411073059352779,ABRA,False
11717629_at,1.1410145708578467,KIF1BP,False
11717745_s_at,1.140797377387455,MARCH6,False
11743685_a_at,1.1405741317334024,GPR21,False
11737546_at,1.1405226316649228,ZNF648,False
11744025_a_at,1.1404781024661907,EGLN2,False
11736963_x_at,1.1404386131781665,FLCN,False
11754402_a_at,1.1403358719023928,ZNF488,False
11732991_at,1.1401310733196857,DCHS2,False
11721899_x_at,1.1399683771481774,FAM216A,False
11722215_at,1.1399431832911484,POLE4,False
11730118_a_at,1.1394904731266686,RPP38,False
11754483_a_at,1.1393556144093757,PXDC1,False
11750369_x_at,1.1392858430604467,KRTAP5-2,False
11715147_at,1.1391633634268306,MAATS1,False
11715437_at,1.1389825595000285,TIMP3,False
11742573_at,1.138982523257814,OR5D13,False
11739593_a_at,1.1387349139233307,USH1C,False
11737458_at,1.1381540948275461,USP29,False
11716462_a_at,1.1380064701880377,RFXANK,False
11742206_a_at,1.1378551145380982,CLLU1,False
11738600_at,1.1376796373693,KRTAP5-6,False
11728382_s_at,1.1376592991644991,CRX,False
11733441_s_at,1.1376042695839288,SGK2,False
11728580_x_at,1.1375194372930306,ADRA2C,False
11722077_a_at,1.1369546712150698,SEPT3,False
11743922_at,1.136727928223399,NUDT11,False
11756149_x_at,1.1358361954286096,PSG6,False
11735934_at,1.13562382309089,WNT9A,False
11755765_a_at,1.1355393899673027,TUBGCP6,False
11715852_at,1.135355501615311,PDGFRB,False
11715636_a_at,1.1352116276789943,SERPINE1,False
11717092_s_at,1.1351485182402998,EIF4G2,False
11725594_x_at,1.135059944527874,SPATA2,False
11737285_at,1.1349529394245825,SDR9C7,False
11759352_a_at,1.1346107430170038,FCRL3,False
11715291_s_at,1.13442309522752,TBX5,False
11750036_a_at,1.1343789822516885,DDIAS,False
11715181_x_at,1.1343612604980686,KRTAP10-9,False
11761875_x_at,1.1342386612673196,ROCK1P1,False
11735954_at,1.1341205024237306,MRGPRD,False
11755465_x_at,1.1340790174077358,ZNF517,False
11734912_s_at,1.1337066148752915,ZNF443,False
11739834_s_at,1.1336730452543395,HSPE1-MOB4,False
11725837_a_at,1.13347623666681,C1orf112,False
11720322_a_at,1.1333234282944962,AK2,False
11716754_a_at,1.133071205249977,TPGS2,False
11716313_x_at,1.1326184311791676,MRPS21,False
11715836_x_at,1.1325884693527926,PSMA3,False
11724436_a_at,1.1324649673019196,FLJ10038,False
11755063_a_at,1.1322764928050333,NKAP,False
11746555_x_at,1.1322344043714567,SPARC,False
11755276_a_at,1.1321601048425354,GPX2,False
11743876_at,1.132053275613889,CETN1,False
11750295_a_at,1.131710933038936,CLEC11A,False
11747473_a_at,1.1315828692443812,ITGB8,False
11763716_x_at,1.1305650742787643,ARL6IP4,False
11722792_a_at,1.1305545998415552,APLNR,False
11751021_s_at,1.1300936787512577,LRRC15,False
11741877_s_at,1.1300015996997308,IL9R,False
11748334_x_at,1.1295647253885495,RPAIN,False
11760558_at,1.1295270924422047,COL4A1,False
11733486_a_at,1.1292191517676329,CACNA1C,False
11715308_s_at,1.129139115700645,MLXIPL,False
11721589_a_at,1.1287623357189278,TRAF1,False
11729748_a_at,1.128741931120523,IL10RA,False
11742444_a_at,1.1285421420999602,PIP4K2C,False
11732428_at,1.1284116556060437,ADRB3,False
11726275_a_at,1.1281718681557975,ATG101,False
11731898_at,1.128162668954379,ACTL10,False
11744231_a_at,1.1274764194640539,MAPK7,False
11727702_at,1.1272626165829853,C9orf152,False
11719763_a_at,1.1271482009563414,VPS13C,False
11738766_at,1.1269719730987136,OR5D18,False
11755085_x_at,1.126565949142505,KIR3DL2,False
11763590_x_at,1.1265538575239604,ZNF213,False
11734460_s_at,1.1261445017199463,RFPL2,False
11760477_a_at,1.1258409258099702,EP400NL,False
11753894_a_at,1.1257068880070171,CNPPD1,False
11726724_a_at,1.1250715606724049,CKAP2L,False
11741444_s_at,1.1249871686929231,RBMY1A1,False
11716950_s_at,1.1248293366096926,SRXN1,False
11722285_a_at,1.1247015968146787,SLC30A7,False
11732674_at,1.1246244962408052,C1orf53,False
11738887_s_at,1.1244609965929735,MICA,False
